Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
2018-08-28-CT-day4-100percent-no-auto-expose_D3_01_1_1_Bright_Field_001.jpg,1168,72217,61.830,6.527,255,30.215,10.715,7.157,88.300
2018-08-28-CT-day4-100percent-no-auto-expose_D3_02_1_1_Bright_Field_001.jpg,1326,82515,62.229,7.457,255,30.144,10.833,7.165,89.593
2018-08-28-CT-day4-100percent-no-auto-expose_D3_03_1_1_Bright_Field_001.jpg,1008,67637,67.100,6.113,255,32.164,11.118,7.439,88.596
2018-08-28-CT-day4-100percent-no-auto-expose_D3_04_1_1_Bright_Field_001.jpg,943,66559,70.582,6.015,255,33.068,11.450,7.541,95.032
2018-08-28-CT-day4-100percent-no-auto-expose_D4_01_1_1_Bright_Field_001.jpg,507,29512,58.209,2.667,255,29.403,10.374,6.960,85.406
2018-08-28-CT-day4-100percent-no-auto-expose_D4_02_1_1_Bright_Field_001.jpg,614,36993,60.249,3.343,255,29.543,10.692,6.987,90.642
2018-08-28-CT-day4-100percent-no-auto-expose_D4_03_1_1_Bright_Field_001.jpg,419,32468,77.489,2.934,255,34.855,11.848,7.978,90.114
2018-08-28-CT-day4-100percent-no-auto-expose_D4_04_1_1_Bright_Field_001.jpg,397,30842,77.688,2.787,255,35.168,12.056,7.976,93.837
2018-08-28-CT-day4-100percent-no-auto-expose_D5_01_1_1_Bright_Field_001.jpg,20,1247,62.350,0.113,255,30.270,10.466,7.479,94.320
2018-08-28-CT-day4-100percent-no-auto-expose_D5_02_1_1_Bright_Field_001.jpg,30,1760,58.667,0.159,255,29.141,10.638,6.913,92.764
2018-08-28-CT-day4-100percent-no-auto-expose_D5_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_D5_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_D6_01_1_1_Bright_Field_001.jpg,247,15007,60.757,1.356,255,29.438,10.480,7.039,82.169
2018-08-28-CT-day4-100percent-no-auto-expose_D6_02_1_1_Bright_Field_001.jpg,330,19693,59.676,1.780,255,29.431,10.499,6.935,91.694
2018-08-28-CT-day4-100percent-no-auto-expose_D6_03_1_1_Bright_Field_001.jpg,192,12692,66.104,1.147,255,31.516,10.814,7.411,101.659
2018-08-28-CT-day4-100percent-no-auto-expose_D6_04_1_1_Bright_Field_001.jpg,196,16805,85.740,1.519,255,37.034,12.473,8.257,95.763
2018-08-28-CT-day4-100percent-no-auto-expose_D7_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_D7_02_1_1_Bright_Field_001.jpg,11,695,63.182,0.063,255,29.254,10.239,7.607,110.752
2018-08-28-CT-day4-100percent-no-auto-expose_D7_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_D7_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_E2_01_1_1_Bright_Field_001.jpg,66,4453,67.470,0.402,255,31.406,10.324,8.199,90.219
2018-08-28-CT-day4-100percent-no-auto-expose_E2_02_1_1_Bright_Field_001.jpg,68,4766,70.088,0.431,255,31.419,10.699,8.221,91.866
2018-08-28-CT-day4-100percent-no-auto-expose_E2_03_1_1_Bright_Field_001.jpg,53,2633,49.679,0.238,255,26.218,9.073,6.725,92.545
2018-08-28-CT-day4-100percent-no-auto-expose_E2_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_E3_01_1_1_Bright_Field_001.jpg,34,2233,65.676,0.202,255,30.507,10.534,7.788,95.483
2018-08-28-CT-day4-100percent-no-auto-expose_E3_02_1_1_Bright_Field_001.jpg,47,3166,67.362,0.286,255,31.407,10.977,7.674,83.748
2018-08-28-CT-day4-100percent-no-auto-expose_E3_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_E3_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_E4_01_1_1_Bright_Field_001.jpg,6,245,40.833,0.022,255,28.482,8.802,5.665,109.950
2018-08-28-CT-day4-100percent-no-auto-expose_E4_02_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_E4_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_E4_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_E5_01_1_1_Bright_Field_001.jpg,698,43297,62.030,3.913,255,30.303,10.505,7.230,90.865
2018-08-28-CT-day4-100percent-no-auto-expose_E5_02_1_1_Bright_Field_001.jpg,895,53114,59.345,4.800,255,29.434,10.386,6.992,90.180
2018-08-28-CT-day4-100percent-no-auto-expose_E5_03_1_1_Bright_Field_001.jpg,628,37653,59.957,3.403,255,29.882,10.292,7.059,88.755
2018-08-28-CT-day4-100percent-no-auto-expose_E5_04_1_1_Bright_Field_001.jpg,727,47258,65.004,4.271,255,31.326,10.792,7.303,86.895
2018-08-28-CT-day4-100percent-no-auto-expose_E6_01_1_1_Bright_Field_001.jpg,2,242,121.000,0.022,255,40.042,14.499,10.611,17.420
2018-08-28-CT-day4-100percent-no-auto-expose_E6_02_1_1_Bright_Field_001.jpg,6,565,94.167,0.051,255,35.449,12.140,9.265,94.030
2018-08-28-CT-day4-100percent-no-auto-expose_E6_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_E6_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_E7_01_1_1_Bright_Field_001.jpg,39,2228,57.128,0.201,255,29.210,10.315,6.869,82.794
2018-08-28-CT-day4-100percent-no-auto-expose_E7_02_1_1_Bright_Field_001.jpg,36,2189,60.806,0.198,255,28.951,10.243,7.273,93.239
2018-08-28-CT-day4-100percent-no-auto-expose_E7_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-100percent-no-auto-expose_E7_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day4-33percent-no-auto-expose_B2_01_1_1_Bright_Field_001.jpg,1495,101999,68.227,9.218,255,31.207,10.610,8.033,93.992
2018-08-28-CT-day4-33percent-no-auto-expose_B2_02_1_1_Bright_Field_001.jpg,1411,95548,67.717,8.635,255,30.061,10.655,7.997,92.897
2018-08-28-CT-day4-33percent-no-auto-expose_B2_03_1_1_Bright_Field_001.jpg,1340,88053,65.711,7.958,255,30.071,10.465,7.879,91.911
2018-08-28-CT-day4-33percent-no-auto-expose_B2_04_1_1_Bright_Field_001.jpg,1174,80119,68.244,7.241,255,30.389,10.658,8.056,98.945
2018-08-28-CT-day4-33percent-no-auto-expose_B3_01_1_1_Bright_Field_001.jpg,1495,103711,69.372,9.373,255,31.180,10.814,8.029,93.429
2018-08-28-CT-day4-33percent-no-auto-expose_B3_02_1_1_Bright_Field_001.jpg,1569,105876,67.480,9.569,255,30.056,10.663,7.963,91.594
2018-08-28-CT-day4-33percent-no-auto-expose_B3_03_1_1_Bright_Field_001.jpg,1471,98264,66.801,8.881,255,30.481,10.508,7.990,90.052
2018-08-28-CT-day4-33percent-no-auto-expose_B3_04_1_1_Bright_Field_001.jpg,1410,95356,67.628,8.618,255,30.336,10.625,8.013,96.885
2018-08-28-CT-day4-33percent-no-auto-expose_B4_01_1_1_Bright_Field_001.jpg,1070,70033,65.451,6.329,255,30.284,10.261,7.991,95.092
2018-08-28-CT-day4-33percent-no-auto-expose_B4_02_1_1_Bright_Field_001.jpg,1156,75414,65.237,6.816,255,29.552,10.271,7.997,89.011
2018-08-28-CT-day4-33percent-no-auto-expose_B4_03_1_1_Bright_Field_001.jpg,1194,73310,61.399,6.625,255,29.192,9.993,7.720,88.618
2018-08-28-CT-day4-33percent-no-auto-expose_B4_04_1_1_Bright_Field_001.jpg,1118,73232,65.503,6.618,255,29.913,10.238,8.045,92.524
2018-08-28-CT-day4-33percent-no-auto-expose_B5_01_1_1_Bright_Field_001.jpg,1547,115355,74.567,10.425,255,32.811,10.573,8.767,86.832
2018-08-28-CT-day4-33percent-no-auto-expose_B5_02_1_1_Bright_Field_001.jpg,1749,126091,72.093,11.396,255,30.874,10.379,8.684,90.290
2018-08-28-CT-day4-33percent-no-auto-expose_B5_03_1_1_Bright_Field_001.jpg,1740,129531,74.443,11.706,255,31.705,10.552,8.811,85.426
2018-08-28-CT-day4-33percent-no-auto-expose_B5_04_1_1_Bright_Field_001.jpg,1698,122189,71.961,11.043,255,30.799,10.389,8.663,97.025
2018-08-28-CT-day4-33percent-no-auto-expose_B6_01_1_1_Bright_Field_001.jpg,1178,81638,69.302,7.378,255,31.730,10.568,8.206,94.029
2018-08-28-CT-day4-33percent-no-auto-expose_B6_02_1_1_Bright_Field_001.jpg,1343,92996,69.245,8.405,255,30.591,10.518,8.260,86.252
2018-08-28-CT-day4-33percent-no-auto-expose_B6_03_1_1_Bright_Field_001.jpg,1290,88327,68.471,7.983,255,30.953,10.496,8.192,91.552
2018-08-28-CT-day4-33percent-no-auto-expose_B6_04_1_1_Bright_Field_001.jpg,1237,84904,68.637,7.673,255,30.675,10.502,8.210,92.740
2018-08-28-CT-day4-33percent-no-auto-expose_B7_01_1_1_Bright_Field_001.jpg,1097,74578,67.984,6.740,255,31.070,10.640,8.014,93.694
2018-08-28-CT-day4-33percent-no-auto-expose_B7_02_1_1_Bright_Field_001.jpg,1203,79189,65.826,7.157,255,29.616,10.515,7.884,90.861
2018-08-28-CT-day4-33percent-no-auto-expose_B7_03_1_1_Bright_Field_001.jpg,1291,83482,64.665,7.545,255,30.049,10.408,7.796,85.609
2018-08-28-CT-day4-33percent-no-auto-expose_B7_04_1_1_Bright_Field_001.jpg,1176,79387,67.506,7.175,255,30.610,10.607,7.999,93.285
2018-08-28-CT-day4-33percent-no-auto-expose_C2_01_1_1_Bright_Field_001.jpg,1339,98024,73.207,8.859,255,32.608,10.596,8.600,85.491
2018-08-28-CT-day4-33percent-no-auto-expose_C2_02_1_1_Bright_Field_001.jpg,1463,104479,71.414,9.442,255,31.104,10.442,8.540,86.222
2018-08-28-CT-day4-33percent-no-auto-expose_C2_03_1_1_Bright_Field_001.jpg,1273,85457,67.130,7.723,255,30.056,10.172,8.247,85.812
2018-08-28-CT-day4-33percent-no-auto-expose_C2_04_1_1_Bright_Field_001.jpg,1407,96230,68.394,8.697,255,30.409,10.275,8.293,96.153
2018-08-28-CT-day4-33percent-no-auto-expose_C3_01_1_1_Bright_Field_001.jpg,1619,119959,74.095,10.841,255,31.613,10.589,8.651,99.157
2018-08-28-CT-day4-33percent-no-auto-expose_C3_02_1_1_Bright_Field_001.jpg,1745,126879,72.710,11.467,255,31.052,10.426,8.681,90.807
2018-08-28-CT-day4-33percent-no-auto-expose_C3_03_1_1_Bright_Field_001.jpg,1609,117420,72.977,10.612,255,31.362,10.560,8.594,84.834
2018-08-28-CT-day4-33percent-no-auto-expose_C3_04_1_1_Bright_Field_001.jpg,1749,126608,72.389,11.442,255,31.082,10.441,8.633,96.769
2018-08-28-CT-day4-33percent-no-auto-expose_C4_01_1_1_Bright_Field_001.jpg,379,27371,72.219,2.474,255,31.600,10.810,8.325,95.498
2018-08-28-CT-day4-33percent-no-auto-expose_C4_02_1_1_Bright_Field_001.jpg,478,34091,71.320,3.081,255,30.873,10.876,8.250,89.811
2018-08-28-CT-day4-33percent-no-auto-expose_C4_03_1_1_Bright_Field_001.jpg,463,32448,70.082,2.933,255,31.221,10.893,8.069,84.707
2018-08-28-CT-day4-33percent-no-auto-expose_C4_04_1_1_Bright_Field_001.jpg,462,32683,70.742,2.954,255,31.145,10.834,8.185,95.172
2018-08-28-CT-day4-33percent-no-auto-expose_C5_01_1_1_Bright_Field_001.jpg,865,56016,64.758,5.062,255,30.452,10.205,7.934,92.473
2018-08-28-CT-day4-33percent-no-auto-expose_C5_02_1_1_Bright_Field_001.jpg,913,54700,59.912,4.944,255,28.432,9.854,7.634,92.954
2018-08-28-CT-day4-33percent-no-auto-expose_C5_03_1_1_Bright_Field_001.jpg,871,55094,63.254,4.979,255,29.318,10.151,7.832,89.321
2018-08-28-CT-day4-33percent-no-auto-expose_C5_04_1_1_Bright_Field_001.jpg,923,59351,64.302,5.364,255,29.785,10.177,7.928,93.056
2018-08-28-CT-day4-33percent-no-auto-expose_C6_01_1_1_Bright_Field_001.jpg,1468,107349,73.126,9.702,255,31.710,10.465,8.720,95.453
2018-08-28-CT-day4-33percent-no-auto-expose_C6_02_1_1_Bright_Field_001.jpg,1623,115841,71.375,10.469,255,30.733,10.328,8.631,87.456
2018-08-28-CT-day4-33percent-no-auto-expose_C6_03_1_1_Bright_Field_001.jpg,1516,105746,69.753,9.557,255,30.551,10.235,8.481,85.923
2018-08-28-CT-day4-33percent-no-auto-expose_C6_04_1_1_Bright_Field_001.jpg,1543,109851,71.193,9.928,255,30.937,10.347,8.580,95.605
2018-08-28-CT-day4-33percent-no-auto-expose_C7_01_1_1_Bright_Field_001.jpg,1129,76193,67.487,6.886,255,30.723,10.661,7.950,95.371
2018-08-28-CT-day4-33percent-no-auto-expose_C7_02_1_1_Bright_Field_001.jpg,1269,82142,64.730,7.424,255,29.488,10.482,7.772,91.718
2018-08-28-CT-day4-33percent-no-auto-expose_C7_03_1_1_Bright_Field_001.jpg,1234,79011,64.028,7.141,255,29.817,10.398,7.739,91.083
2018-08-28-CT-day4-33percent-no-auto-expose_C7_04_1_1_Bright_Field_001.jpg,1292,83975,64.996,7.589,255,30.379,10.489,7.783,90.828
2018-08-28-CT-day4-33percent-no-auto-expose_D2_01_1_1_Bright_Field_001.jpg,972,69537,71.540,6.284,255,32.262,10.867,8.203,92.387
2018-08-28-CT-day4-33percent-no-auto-expose_D2_02_1_1_Bright_Field_001.jpg,1046,72937,69.729,6.592,255,30.561,10.854,8.060,87.105
2018-08-28-CT-day4-33percent-no-auto-expose_D2_03_1_1_Bright_Field_001.jpg,977,66237,67.796,5.986,255,30.378,10.733,7.896,85.783
2018-08-28-CT-day4-33percent-no-auto-expose_D2_04_1_1_Bright_Field_001.jpg,1075,73590,68.456,6.651,255,30.338,10.730,7.984,94.978
2018-08-28-CT-day4-33percent-no-auto-expose_D3_01_1_1_Bright_Field_001.jpg,1317,91367,69.375,8.257,255,30.842,10.354,8.359,100.218
2018-08-28-CT-day4-33percent-no-auto-expose_D3_02_1_1_Bright_Field_001.jpg,1472,98858,67.159,8.934,255,29.878,10.166,8.269,89.656
2018-08-28-CT-day4-33percent-no-auto-expose_D3_03_1_1_Bright_Field_001.jpg,1493,101023,67.664,9.130,255,30.428,10.213,8.285,88.955
2018-08-28-CT-day4-33percent-no-auto-expose_D3_04_1_1_Bright_Field_001.jpg,1514,101492,67.036,9.172,255,30.120,10.194,8.241,93.853
2018-08-28-CT-day4-33percent-no-auto-expose_D4_01_1_1_Bright_Field_001.jpg,1274,86074,67.562,7.779,255,30.817,10.614,7.990,95.629
2018-08-28-CT-day4-33percent-no-auto-expose_D4_02_1_1_Bright_Field_001.jpg,1385,97382,70.312,8.801,255,31.037,10.848,8.156,91.949
2018-08-28-CT-day4-33percent-no-auto-expose_D4_03_1_1_Bright_Field_001.jpg,1348,89439,66.349,8.083,255,30.419,10.613,7.847,87.367
2018-08-28-CT-day4-33percent-no-auto-expose_D4_04_1_1_Bright_Field_001.jpg,1479,99130,67.025,8.959,255,30.498,10.603,7.929,95.954
2018-08-28-CT-day4-33percent-no-auto-expose_D5_01_1_1_Bright_Field_001.jpg,877,61598,70.237,5.567,255,31.463,10.717,8.158,93.230
2018-08-28-CT-day4-33percent-no-auto-expose_D5_02_1_1_Bright_Field_001.jpg,969,70506,72.762,6.372,255,31.180,10.966,8.309,91.977
2018-08-28-CT-day4-33percent-no-auto-expose_D5_03_1_1_Bright_Field_001.jpg,836,60211,72.023,5.442,255,31.496,10.906,8.259,90.351
2018-08-28-CT-day4-33percent-no-auto-expose_D5_04_1_1_Bright_Field_001.jpg,873,60604,69.420,5.477,255,30.731,10.765,8.065,97.884
2018-08-28-CT-day4-33percent-no-auto-expose_D6_01_1_1_Bright_Field_001.jpg,1018,69718,68.485,6.301,255,31.404,10.716,7.989,93.937
2018-08-28-CT-day4-33percent-no-auto-expose_D6_02_1_1_Bright_Field_001.jpg,1080,73034,67.624,6.600,255,30.147,10.695,7.965,92.566
2018-08-28-CT-day4-33percent-no-auto-expose_D6_03_1_1_Bright_Field_001.jpg,1041,70134,67.372,6.338,255,30.431,10.720,7.876,92.359
2018-08-28-CT-day4-33percent-no-auto-expose_D6_04_1_1_Bright_Field_001.jpg,1084,73041,67.381,6.601,255,30.451,10.632,7.939,95.056
2018-08-28-CT-day4-33percent-no-auto-expose_D7_01_1_1_Bright_Field_001.jpg,720,44978,62.469,4.065,255,29.610,10.067,7.772,91.407
2018-08-28-CT-day4-33percent-no-auto-expose_D7_02_1_1_Bright_Field_001.jpg,793,51496,64.938,4.654,255,29.336,10.335,7.904,89.819
2018-08-28-CT-day4-33percent-no-auto-expose_D7_03_1_1_Bright_Field_001.jpg,798,50501,63.284,4.564,255,29.443,10.129,7.858,89.608
2018-08-28-CT-day4-33percent-no-auto-expose_D7_04_1_1_Bright_Field_001.jpg,791,50490,63.831,4.563,255,29.483,10.163,7.874,94.918
2018-08-28-CT-day4-33percent-no-auto-expose_E2_01_1_1_Bright_Field_001.jpg,1380,93533,67.778,8.453,255,31.269,10.532,8.080,90.788
2018-08-28-CT-day4-33percent-no-auto-expose_E2_02_1_1_Bright_Field_001.jpg,919,61944,67.404,5.598,255,30.121,10.545,8.051,85.103
2018-08-28-CT-day4-33percent-no-auto-expose_E2_03_1_1_Bright_Field_001.jpg,1403,93358,66.542,8.437,255,30.279,10.543,7.948,87.138
2018-08-28-CT-day4-33percent-no-auto-expose_E2_04_1_1_Bright_Field_001.jpg,1587,106943,67.387,9.665,255,30.536,10.535,8.054,91.783
2018-08-28-CT-day4-33percent-no-auto-expose_E3_01_1_1_Bright_Field_001.jpg,1069,74966,70.127,6.775,255,31.444,10.744,8.163,98.311
2018-08-28-CT-day4-33percent-no-auto-expose_E3_02_1_1_Bright_Field_001.jpg,1326,92471,69.737,8.357,255,30.617,10.706,8.194,91.357
2018-08-28-CT-day4-33percent-no-auto-expose_E3_03_1_1_Bright_Field_001.jpg,1297,86963,67.049,7.859,255,30.489,10.606,7.934,86.912
2018-08-28-CT-day4-33percent-no-auto-expose_E3_04_1_1_Bright_Field_001.jpg,1357,90212,66.479,8.153,255,30.173,10.535,7.926,96.667
2018-08-28-CT-day4-33percent-no-auto-expose_E4_01_1_1_Bright_Field_001.jpg,568,39370,69.313,3.558,255,30.947,10.575,8.215,100.001
2018-08-28-CT-day4-33percent-no-auto-expose_E4_02_1_1_Bright_Field_001.jpg,632,42844,67.791,3.872,255,30.026,10.577,8.101,88.254
2018-08-28-CT-day4-33percent-no-auto-expose_E4_03_1_1_Bright_Field_001.jpg,599,40373,67.401,3.649,255,30.236,10.415,8.158,90.685
2018-08-28-CT-day4-33percent-no-auto-expose_E4_04_1_1_Bright_Field_001.jpg,646,44399,68.729,4.013,255,30.631,10.601,8.168,92.718
2018-08-28-CT-day4-33percent-no-auto-expose_E5_01_1_1_Bright_Field_001.jpg,1521,102764,67.563,9.287,255,30.807,10.595,7.988,96.012
2018-08-28-CT-day4-33percent-no-auto-expose_E5_02_1_1_Bright_Field_001.jpg,1470,97139,66.081,8.779,255,29.906,10.529,7.880,93.453
2018-08-28-CT-day4-33percent-no-auto-expose_E5_03_1_1_Bright_Field_001.jpg,1420,92621,65.226,8.371,255,29.805,10.435,7.843,87.946
2018-08-28-CT-day4-33percent-no-auto-expose_E5_04_1_1_Bright_Field_001.jpg,1565,103208,65.948,9.327,255,30.297,10.468,7.921,92.737
2018-08-28-CT-day4-33percent-no-auto-expose_E6_01_1_1_Bright_Field_001.jpg,473,34324,72.567,3.102,255,32.150,10.769,8.439,88.521
2018-08-28-CT-day4-33percent-no-auto-expose_E6_02_1_1_Bright_Field_001.jpg,506,34409,68.002,3.110,255,29.885,10.500,8.190,89.347
2018-08-28-CT-day4-33percent-no-auto-expose_E6_03_1_1_Bright_Field_001.jpg,488,32255,66.096,2.915,255,29.839,10.384,8.015,87.987
2018-08-28-CT-day4-33percent-no-auto-expose_E6_04_1_1_Bright_Field_001.jpg,504,34139,67.736,3.085,255,30.407,10.507,8.136,86.500
2018-08-28-CT-day4-33percent-no-auto-expose_E7_01_1_1_Bright_Field_001.jpg,749,54857,73.240,4.958,255,31.539,11.076,8.278,98.723
2018-08-28-CT-day4-33percent-no-auto-expose_E7_02_1_1_Bright_Field_001.jpg,815,61213,75.108,5.532,255,31.624,11.153,8.456,92.624
2018-08-28-CT-day4-33percent-no-auto-expose_E7_03_1_1_Bright_Field_001.jpg,791,55301,69.913,4.998,255,30.899,10.859,8.076,87.939
2018-08-28-CT-day4-33percent-no-auto-expose_E7_04_1_1_Bright_Field_001.jpg,928,66761,71.941,6.034,255,31.818,10.910,8.246,87.963
2018-08-28-CT-day4-50percent-no-auto-expose_B2_01_1_1_Bright_Field_001.jpg,1185,78916,66.596,7.132,255,31.035,10.107,8.169,84.055
2018-08-28-CT-day4-50percent-no-auto-expose_B2_02_1_1_Bright_Field_001.jpg,1158,76652,66.193,6.927,255,29.601,10.030,8.262,89.471
2018-08-28-CT-day4-50percent-no-auto-expose_B2_03_1_1_Bright_Field_001.jpg,1089,72727,66.783,6.573,255,30.520,10.113,8.267,91.214
2018-08-28-CT-day4-50percent-no-auto-expose_B2_04_1_1_Bright_Field_001.jpg,1072,71017,66.247,6.418,255,29.611,10.074,8.233,100.361
2018-08-28-CT-day4-50percent-no-auto-expose_B3_01_1_1_Bright_Field_001.jpg,1067,70284,65.871,6.352,255,30.336,10.015,8.216,95.588
2018-08-28-CT-day4-50percent-no-auto-expose_B3_02_1_1_Bright_Field_001.jpg,1242,81875,65.922,7.399,255,29.756,9.975,8.280,89.247
2018-08-28-CT-day4-50percent-no-auto-expose_B3_03_1_1_Bright_Field_001.jpg,1201,76336,63.560,6.899,255,29.467,9.872,8.075,86.501
2018-08-28-CT-day4-50percent-no-auto-expose_B3_04_1_1_Bright_Field_001.jpg,1191,75064,63.026,6.784,255,29.066,9.814,8.045,94.674
2018-08-28-CT-day4-50percent-no-auto-expose_B4_01_1_1_Bright_Field_001.jpg,1142,71616,62.711,6.472,255,29.871,9.970,7.889,94.036
2018-08-28-CT-day4-50percent-no-auto-expose_B4_02_1_1_Bright_Field_001.jpg,1282,77240,60.250,6.981,255,28.160,9.806,7.733,90.739
2018-08-28-CT-day4-50percent-no-auto-expose_B4_03_1_1_Bright_Field_001.jpg,1172,69082,58.944,6.243,255,28.354,9.712,7.628,92.342
2018-08-28-CT-day4-50percent-no-auto-expose_B4_04_1_1_Bright_Field_001.jpg,1142,71046,62.212,6.421,255,29.320,9.921,7.891,89.657
2018-08-28-CT-day4-50percent-no-auto-expose_B5_01_1_1_Bright_Field_001.jpg,1684,116415,69.130,10.521,255,30.809,10.158,8.468,100.632
2018-08-28-CT-day4-50percent-no-auto-expose_B5_02_1_1_Bright_Field_001.jpg,2145,151220,70.499,13.667,255,30.661,10.285,8.547,91.111
2018-08-28-CT-day4-50percent-no-auto-expose_B5_03_1_1_Bright_Field_001.jpg,1815,125655,69.231,11.356,255,30.691,10.209,8.460,85.756
2018-08-28-CT-day4-50percent-no-auto-expose_B5_04_1_1_Bright_Field_001.jpg,1919,135351,70.532,12.232,255,30.660,10.299,8.542,99.861
2018-08-28-CT-day4-50percent-no-auto-expose_B6_01_1_1_Bright_Field_001.jpg,1473,100078,67.942,9.045,255,30.657,10.082,8.420,99.950
2018-08-28-CT-day4-50percent-no-auto-expose_B6_02_1_1_Bright_Field_001.jpg,1668,113932,68.305,10.297,255,30.174,10.039,8.528,87.510
2018-08-28-CT-day4-50percent-no-auto-expose_B6_03_1_1_Bright_Field_001.jpg,1483,100350,67.667,9.069,255,30.314,10.091,8.388,86.945
2018-08-28-CT-day4-50percent-no-auto-expose_B6_04_1_1_Bright_Field_001.jpg,1497,103278,68.990,9.334,255,30.689,10.110,8.528,92.303
2018-08-28-CT-day4-50percent-no-auto-expose_B7_01_1_1_Bright_Field_001.jpg,885,61657,69.669,5.572,255,31.757,10.669,8.146,90.055
2018-08-28-CT-day4-50percent-no-auto-expose_B7_02_1_1_Bright_Field_001.jpg,976,66028,67.652,5.967,255,30.250,10.546,8.092,92.289
2018-08-28-CT-day4-50percent-no-auto-expose_B7_03_1_1_Bright_Field_001.jpg,978,63343,64.768,5.725,255,30.345,10.367,7.856,89.156
2018-08-28-CT-day4-50percent-no-auto-expose_B7_04_1_1_Bright_Field_001.jpg,974,64180,65.893,5.800,255,30.600,10.422,7.948,88.956
2018-08-28-CT-day4-50percent-no-auto-expose_C2_01_1_1_Bright_Field_001.jpg,1362,94681,69.516,8.557,255,31.448,10.133,8.547,84.480
2018-08-28-CT-day4-50percent-no-auto-expose_C2_02_1_1_Bright_Field_001.jpg,1607,111135,69.157,10.044,255,30.233,10.043,8.597,85.830
2018-08-28-CT-day4-50percent-no-auto-expose_C2_03_1_1_Bright_Field_001.jpg,1570,107904,68.729,9.752,255,30.395,10.089,8.533,80.767
2018-08-28-CT-day4-50percent-no-auto-expose_C2_04_1_1_Bright_Field_001.jpg,1590,113441,71.347,10.252,255,30.941,10.251,8.699,96.163
2018-08-28-CT-day4-50percent-no-auto-expose_C3_01_1_1_Bright_Field_001.jpg,1555,112140,72.116,10.135,255,31.734,10.424,8.611,90.559
2018-08-28-CT-day4-50percent-no-auto-expose_C3_02_1_1_Bright_Field_001.jpg,1879,133695,71.152,12.083,255,30.802,10.313,8.607,90.154
2018-08-28-CT-day4-50percent-no-auto-expose_C3_03_1_1_Bright_Field_001.jpg,1772,125236,70.675,11.318,255,30.890,10.366,8.505,84.567
2018-08-28-CT-day4-50percent-no-auto-expose_C3_04_1_1_Bright_Field_001.jpg,2030,149344,73.568,13.497,255,31.622,10.598,8.638,97.428
2018-08-28-CT-day4-50percent-no-auto-expose_C4_01_1_1_Bright_Field_001.jpg,437,27696,63.378,2.503,255,30.782,10.247,7.624,88.812
2018-08-28-CT-day4-50percent-no-auto-expose_C4_02_1_1_Bright_Field_001.jpg,530,33780,63.736,3.053,255,29.226,10.373,7.671,91.856
2018-08-28-CT-day4-50percent-no-auto-expose_C4_03_1_1_Bright_Field_001.jpg,460,27933,60.724,2.524,255,28.863,10.127,7.468,89.849
2018-08-28-CT-day4-50percent-no-auto-expose_C4_04_1_1_Bright_Field_001.jpg,506,31789,62.824,2.873,255,29.315,10.267,7.612,92.845
2018-08-28-CT-day4-50percent-no-auto-expose_C5_01_1_1_Bright_Field_001.jpg,906,59105,65.237,5.342,255,30.855,10.081,8.092,84.931
